target,feature_set,model,evaluation_year,pair,n,prevalence,mean_probability,roc_auc,pr_auc_ap,balanced_accuracy,precision,recall,f1,brier
return_above_0_5_percent,A_all,hist_gradient,2022,ETH/USDT,106,0.29245283018867924,0.3202170577875428,0.6645161290322581,0.3951148289866395,0.4961290322580645,0.25,0.03225806451612903,0.05714285714285714,0.19532727750102338
return_above_0_5_percent,A_all,hist_gradient,2023,BTC/USDT,114,0.24561403508771928,0.27537927116155947,0.4929401993355482,0.25098874207586525,0.4941860465116279,0.0,0.0,0.0,0.19645861155161198
return_above_0_5_percent,A_all,hist_gradient,2023,ETH/USDT,102,0.28431372549019607,0.2829971379726533,0.4855928200283419,0.2820800101443049,0.4657534246575342,0.0,0.0,0.0,0.2186040699249591
return_above_0_5_percent,A_all,hist_gradient,2024,BTC/USDT,105,0.3142857142857143,0.29690878905079354,0.617003367003367,0.39789913885126843,0.5012626262626263,0.3333333333333333,0.030303030303030304,0.05555555555555555,0.20926119030172588
return_above_0_5_percent,A_all,hist_gradient,2024,ETH/USDT,98,0.2653061224489796,0.30618200534710144,0.6121794871794871,0.3256960299789232,0.5,0.0,0.0,0.0,0.19171391558136364
return_above_0_5_percent,A_all,logistic,2020,BTC/USDT,107,0.32710280373831774,0.28948761578660903,0.5432539682539682,0.37201181142107503,0.4869047619047619,0.25,0.05714285714285714,0.09302325581395349,0.2315348841034864
return_above_0_5_percent,A_all,logistic,2020,ETH/USDT,101,0.37623762376237624,0.29465306786917245,0.575187969924812,0.5450916070080613,0.5921052631578947,1.0,0.18421052631578946,0.3111111111111111,0.23172171282516613
return_above_0_5_percent,A_all,logistic,2021,BTC/USDT,97,0.3711340206185567,0.36982121402159474,0.6329690346083789,0.5014662031413215,0.6092896174863388,0.631578947368421,0.3333333333333333,0.43636363636363634,0.2324927850537434
return_above_0_5_percent,A_all,logistic,2021,ETH/USDT,104,0.38461538461538464,0.48930132784306074,0.5203125,0.4269349191615066,0.528125,0.42105263157894735,0.4,0.41025641025641024,0.30617048481958764
return_above_0_5_percent,A_all,logistic,2022,BTC/USDT,104,0.23076923076923078,0.293919273587109,0.5578125,0.30268069163500866,0.5020833333333333,0.25,0.041666666666666664,0.07142857142857142,0.18342631370092993
return_above_0_5_percent,A_all,logistic,2022,ETH/USDT,106,0.29245283018867924,0.31996735379497593,0.6163440860215054,0.36583189248964687,0.5245161290322581,0.4,0.12903225806451613,0.1951219512195122,0.2086171674960248
return_above_0_5_percent,A_all,logistic,2023,BTC/USDT,114,0.24561403508771928,0.2284413415807669,0.545265780730897,0.265971921958828,0.5,0.0,0.0,0.0,0.18990226407938937
return_above_0_5_percent,A_all,logistic,2023,ETH/USDT,102,0.28431372549019607,0.2503238524543379,0.5517241379310345,0.3091273592682963,0.5,0.0,0.0,0.0,0.20843298586159292
return_above_0_5_percent,A_all,logistic,2024,BTC/USDT,105,0.3142857142857143,0.2738046984125343,0.6199494949494949,0.42188133577803666,0.4930555555555556,0.0,0.0,0.0,0.21032780951741264
return_above_0_5_percent,A_all,logistic,2024,ETH/USDT,98,0.2653061224489796,0.3010374628807979,0.5598290598290598,0.4097013189050487,0.5192307692307693,1.0,0.038461538461538464,0.07407407407407407,0.1959930582923996
return_above_0_5_percent,B_reduced,dummy,2020,BTC/USDT,107,0.32710280373831774,0.2624434389140271,0.5,0.32710280373831774,0.5,0.0,0.0,0.0,0.22428739298433006
return_above_0_5_percent,B_reduced,dummy,2020,ETH/USDT,101,0.37623762376237624,0.2624434389140271,0.5,0.37623762376237624,0.5,0.0,0.0,0.0,0.24763199073331713
return_above_0_5_percent,B_reduced,dummy,2021,BTC/USDT,97,0.3711340206185567,0.30626450116009274,0.5,0.3711340206185567,0.5,0.0,0.0,0.0,0.2376016139128335
return_above_0_5_percent,B_reduced,dummy,2021,ETH/USDT,104,0.38461538461538464,0.30626450116009274,0.5,0.38461538461538464,0.5,0.0,0.0,0.0,0.2428252514707691
return_above_0_5_percent,B_reduced,dummy,2022,BTC/USDT,104,0.23076923076923078,0.3296529968454259,0.5,0.23076923076923078,0.5,0.0,0.0,0.0,0.18729279209281996
return_above_0_5_percent,B_reduced,dummy,2022,ETH/USDT,106,0.29245283018867924,0.32965299684542587,0.5,0.29245283018867924,0.5,0.0,0.0,0.0,0.20830802470260054
return_above_0_5_percent,B_reduced,dummy,2023,BTC/USDT,114,0.24561403508771928,0.3124260355029586,0.5,0.24561403508771928,0.5,0.0,0.0,0.0,0.1897516242551338
return_above_0_5_percent,B_reduced,dummy,2023,ETH/USDT,102,0.28431372549019607,0.31242603550295867,0.5,0.28431372549019607,0.5,0.0,0.0,0.0,0.2042697329623352
return_above_0_5_percent,B_reduced,dummy,2024,BTC/USDT,105,0.3142857142857143,0.3014084507042254,0.5,0.3142857142857143,0.5,0.0,0.0,0.0,0.21567602799897984
return_above_0_5_percent,B_reduced,dummy,2024,ETH/USDT,98,0.2653061224489796,0.3014084507042254,0.5,0.2653061224489796,0.5,0.0,0.0,0.0,0.19622216194551617
return_above_0_5_percent,B_reduced,forest,2020,BTC/USDT,107,0.32710280373831774,0.28738902241416864,0.5238095238095238,0.3619921705737279,0.5,0.0,0.0,0.0,0.22330006223515284
return_above_0_5_percent,B_reduced,forest,2020,ETH/USDT,101,0.37623762376237624,0.2852651124762388,0.6232247284878865,0.4957408537657624,0.5,0.0,0.0,0.0,0.23467330211276072
return_above_0_5_percent,B_reduced,forest,2021,BTC/USDT,97,0.3711340206185567,0.3536182282244966,0.6903460837887068,0.5261470538970887,0.5170765027322404,0.5,0.08333333333333333,0.14285714285714285,0.2140048486147052
return_above_0_5_percent,B_reduced,forest,2021,ETH/USDT,104,0.38461538461538464,0.36374416461598563,0.6273437499999999,0.5017643539974883,0.4984375,0.375,0.075,0.125,0.22580862571449847
return_above_0_5_percent,B_reduced,forest,2022,BTC/USDT,104,0.23076923076923078,0.28587346297014055,0.578125,0.28453464263463235,0.5020833333333333,0.25,0.041666666666666664,0.07142857142857142,0.1820686409844801
return_above_0_5_percent,B_reduced,forest,2022,ETH/USDT,106,0.29245283018867924,0.3261101130909522,0.6838709677419355,0.41718803100966706,0.5083870967741936,0.3333333333333333,0.0967741935483871,0.15,0.19394045466222623
return_above_0_5_percent,B_reduced,forest,2023,BTC/USDT,114,0.24561403508771928,0.26503418816595625,0.5398671096345515,0.26016638371681067,0.4883720930232558,0.0,0.0,0.0,0.1926004787319125
return_above_0_5_percent,B_reduced,forest,2023,ETH/USDT,102,0.28431372549019607,0.27466144365121103,0.5243268776570619,0.28231241581395516,0.4794520547945205,0.0,0.0,0.0,0.21353150221127584
return_above_0_5_percent,B_reduced,forest,2024,BTC/USDT,105,0.3142857142857143,0.28586887877979517,0.6430976430976431,0.4307790129708686,0.5,0.0,0.0,0.0,0.20763554861225475
return_above_0_5_percent,B_reduced,forest,2024,ETH/USDT,98,0.2653061224489796,0.30298004514855104,0.6276709401709402,0.36148285806207475,0.4930555555555556,0.0,0.0,0.0,0.19010392371909718
return_above_0_5_percent,B_reduced,hist_gradient,2020,BTC/USDT,107,0.32710280373831774,0.29735027056232455,0.4805555555555556,0.31397752402782114,0.4795634920634921,0.16666666666666666,0.02857142857142857,0.04878048780487805,0.2423596991580923
return_above_0_5_percent,B_reduced,hist_gradient,2020,ETH/USDT,101,0.37623762376237624,0.2839840215099359,0.6351294903926483,0.5510791309534153,0.5183792815371763,0.6666666666666666,0.05263157894736842,0.0975609756097561,0.22909952897847
return_above_0_5_percent,B_reduced,hist_gradient,2021,BTC/USDT,97,0.3711340206185567,0.359862258451761,0.6061020036429872,0.43006112220382475,0.4735883424408015,0.2857142857142857,0.1111111111111111,0.16,0.22993300653772722
return_above_0_5_percent,B_reduced,hist_gradient,2021,ETH/USDT,104,0.38461538461538464,0.355766884309935,0.61015625,0.5067076554348731,0.5140625,0.5,0.075,0.13043478260869565,0.22920809783836343
return_above_0_5_percent,B_reduced,hist_gradient,2022,BTC/USDT,104,0.23076923076923078,0.29112287877841564,0.5125,0.31218511656472325,0.5083333333333333,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.1857521839381335
return_above_0_5_percent,B_reduced,hist_gradient,2022,ETH/USDT,106,0.29245283018867924,0.3208311231014444,0.6516129032258065,0.40066631222344185,0.5150537634408602,0.375,0.0967741935483871,0.15384615384615385,0.1976591360533661
return_above_0_5_percent,B_reduced,hist_gradient,2023,BTC/USDT,114,0.24561403508771928,0.28129289226558385,0.4954318936877077,0.24631759332860237,0.4883720930232558,0.0,0.0,0.0,0.19804815659865094
return_above_0_5_percent,B_reduced,hist_gradient,2023,ETH/USDT,102,0.28431372549019607,0.28336634687319273,0.5224374114312706,0.29471604452932476,0.4657534246575342,0.0,0.0,0.0,0.21432116928819006
return_above_0_5_percent,B_reduced,hist_gradient,2024,BTC/USDT,105,0.3142857142857143,0.2912808772334819,0.6346801346801347,0.4275348207004104,0.4861111111111111,0.0,0.0,0.0,0.20726704342291918
return_above_0_5_percent,B_reduced,hist_gradient,2024,ETH/USDT,98,0.2653061224489796,0.30703032786086165,0.6121794871794872,0.36276168839643164,0.5122863247863249,0.5,0.038461538461538464,0.07142857142857142,0.1914084144206574
return_above_0_5_percent,B_reduced,logistic,2020,BTC/USDT,107,0.32710280373831774,0.2894881192491128,0.5297619047619048,0.3550125071000551,0.5077380952380952,0.4,0.05714285714285714,0.1,0.2305257189365563
return_above_0_5_percent,B_reduced,logistic,2020,ETH/USDT,101,0.37623762376237624,0.29980891244170776,0.5994152046783626,0.5518033276649325,0.5630743525480367,0.75,0.15789473684210525,0.2608695652173913,0.22837050292901068
return_above_0_5_percent,B_reduced,logistic,2021,BTC/USDT,97,0.3711340206185567,0.3641682954555098,0.6466302367941712,0.498161674815363,0.6010928961748634,0.6,0.3333333333333333,0.42857142857142855,0.23089036728216442
return_above_0_5_percent,B_reduced,logistic,2021,ETH/USDT,104,0.38461538461538464,0.4808371933459037,0.530078125,0.43269463225242444,0.53125,0.42857142857142855,0.375,0.4,0.30283765441985866
return_above_0_5_percent,B_reduced,logistic,2022,BTC/USDT,104,0.23076923076923078,0.2966668066051736,0.5567708333333333,0.2921755248885621,0.5145833333333334,0.5,0.041666666666666664,0.07692307692307693,0.18308761288841072
return_above_0_5_percent,B_reduced,logistic,2022,ETH/USDT,106,0.29245283018867924,0.3217188662880818,0.6210752688172043,0.36868756289876214,0.4950537634408602,0.2727272727272727,0.0967741935483871,0.14285714285714285,0.20530278472744096
return_above_0_5_percent,B_reduced,logistic,2023,BTC/USDT,114,0.24561403508771928,0.22876957527943753,0.5460963455149501,0.26500466349819707,0.5,0.0,0.0,0.0,0.1895563870822746
return_above_0_5_percent,B_reduced,logistic,2023,ETH/USDT,102,0.28431372549019607,0.25220440613530776,0.5413320736891828,0.30084039232988924,0.4931506849315068,0.0,0.0,0.0,0.20915714867212903
return_above_0_5_percent,B_reduced,logistic,2024,BTC/USDT,105,0.3142857142857143,0.27474161549583864,0.6216329966329965,0.4479157835430104,0.4930555555555556,0.0,0.0,0.0,0.20973006115231355
return_above_0_5_percent,B_reduced,logistic,2024,ETH/USDT,98,0.2653061224489796,0.30572830969044784,0.561965811965812,0.3777545456718657,0.531517094017094,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.19488082095732637
return_above_0_5_percent,C_price_trend,dummy,2020,BTC/USDT,107,0.32710280373831774,0.2624434389140271,0.5,0.32710280373831774,0.5,0.0,0.0,0.0,0.22428739298433006
return_above_0_5_percent,C_price_trend,dummy,2020,ETH/USDT,101,0.37623762376237624,0.2624434389140271,0.5,0.37623762376237624,0.5,0.0,0.0,0.0,0.24763199073331713
return_above_0_5_percent,C_price_trend,dummy,2021,BTC/USDT,97,0.3711340206185567,0.30626450116009274,0.5,0.3711340206185567,0.5,0.0,0.0,0.0,0.2376016139128335
return_above_0_5_percent,C_price_trend,dummy,2021,ETH/USDT,104,0.38461538461538464,0.30626450116009274,0.5,0.38461538461538464,0.5,0.0,0.0,0.0,0.2428252514707691
return_above_0_5_percent,C_price_trend,dummy,2022,BTC/USDT,104,0.23076923076923078,0.3296529968454259,0.5,0.23076923076923078,0.5,0.0,0.0,0.0,0.18729279209281996
return_above_0_5_percent,C_price_trend,dummy,2022,ETH/USDT,106,0.29245283018867924,0.32965299684542587,0.5,0.29245283018867924,0.5,0.0,0.0,0.0,0.20830802470260054
return_above_0_5_percent,C_price_trend,dummy,2023,BTC/USDT,114,0.24561403508771928,0.3124260355029586,0.5,0.24561403508771928,0.5,0.0,0.0,0.0,0.1897516242551338
return_above_0_5_percent,C_price_trend,dummy,2023,ETH/USDT,102,0.28431372549019607,0.31242603550295867,0.5,0.28431372549019607,0.5,0.0,0.0,0.0,0.2042697329623352
return_above_0_5_percent,C_price_trend,dummy,2024,BTC/USDT,105,0.3142857142857143,0.3014084507042254,0.5,0.3142857142857143,0.5,0.0,0.0,0.0,0.21567602799897984
return_above_0_5_percent,C_price_trend,dummy,2024,ETH/USDT,98,0.2653061224489796,0.3014084507042254,0.5,0.2653061224489796,0.5,0.0,0.0,0.0,0.19622216194551617
return_above_0_5_percent,C_price_trend,forest,2020,BTC/USDT,107,0.32710280373831774,0.28348879688243395,0.55,0.3444261006598066,0.5,0.0,0.0,0.0,0.2228061325754179
return_above_0_5_percent,C_price_trend,forest,2020,ETH/USDT,101,0.37623762376237624,0.2753386586495626,0.6436925647451963,0.521977271386935,0.5,0.0,0.0,0.0,0.23354561357245895
return_above_0_5_percent,C_price_trend,forest,2021,BTC/USDT,97,0.3711340206185567,0.3410398853831473,0.6680327868852459,0.4937758375640402,0.5284608378870674,0.5,0.1388888888888889,0.21739130434782608,0.21660819009996457
return_above_0_5_percent,C_price_trend,forest,2021,ETH/USDT,104,0.38461538461538464,0.367495253310469,0.619921875,0.4923536937887852,0.5375,0.5,0.2,0.2857142857142857,0.22723253892338352
return_above_0_5_percent,C_price_trend,forest,2022,BTC/USDT,104,0.23076923076923078,0.28104788929173713,0.540625,0.27939838687280905,0.5083333333333333,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.1844117002826824
return_above_0_5_percent,C_price_trend,forest,2022,ETH/USDT,106,0.29245283018867924,0.31686446711726,0.6516129032258065,0.3979144875384254,0.4961290322580645,0.25,0.03225806451612903,0.05714285714285714,0.19667252857227996
return_above_0_5_percent,C_price_trend,forest,2023,BTC/USDT,114,0.24561403508771928,0.2708978007155014,0.5477574750830565,0.2680894441324019,0.47674418604651164,0.0,0.0,0.0,0.1923058929657857
return_above_0_5_percent,C_price_trend,forest,2023,ETH/USDT,102,0.28431372549019607,0.2772416082259463,0.5210203117619273,0.28612461884668317,0.4863013698630137,0.0,0.0,0.0,0.212875046635132
return_above_0_5_percent,C_price_trend,forest,2024,BTC/USDT,105,0.3142857142857143,0.28610491927384013,0.6447811447811448,0.4308183603420478,0.4930555555555556,0.0,0.0,0.0,0.20888274931967593
return_above_0_5_percent,C_price_trend,forest,2024,ETH/USDT,98,0.2653061224489796,0.3064067124763945,0.6314102564102564,0.37564663739971155,0.5122863247863249,0.5,0.038461538461538464,0.07142857142857142,0.1898363642488737
return_above_0_5_percent,C_price_trend,hist_gradient,2020,BTC/USDT,107,0.32710280373831774,0.303010048606584,0.4841269841269841,0.29859262410990595,0.4795634920634921,0.16666666666666666,0.02857142857142857,0.04878048780487805,0.24213162120633996
return_above_0_5_percent,C_price_trend,hist_gradient,2020,ETH/USDT,101,0.37623762376237624,0.27949726044446027,0.5931495405179616,0.4683708914200957,0.5183792815371763,0.6666666666666666,0.05263157894736842,0.0975609756097561,0.23948502246925873
return_above_0_5_percent,C_price_trend,hist_gradient,2021,BTC/USDT,97,0.3711340206185567,0.32988903797199437,0.5806010928961748,0.40832282159277866,0.456511839708561,0.125,0.027777777777777776,0.045454545454545456,0.23511452300200572
return_above_0_5_percent,C_price_trend,hist_gradient,2021,ETH/USDT,104,0.38461538461538464,0.35398537891380993,0.6039062500000001,0.46412304610929944,0.5078125,0.4166666666666667,0.125,0.19230769230769232,0.23261483373300737
return_above_0_5_percent,C_price_trend,hist_gradient,2022,BTC/USDT,104,0.23076923076923078,0.29127194327826167,0.5354166666666667,0.3113759278062218,0.5291666666666667,0.5,0.08333333333333333,0.14285714285714285,0.1835805233840983
return_above_0_5_percent,C_price_trend,hist_gradient,2022,ETH/USDT,106,0.29245283018867924,0.31046451668917985,0.6318279569892473,0.3651226223735724,0.4961290322580645,0.25,0.03225806451612903,0.05714285714285714,0.20066112167493635
return_above_0_5_percent,C_price_trend,hist_gradient,2023,BTC/USDT,114,0.24561403508771928,0.28774790540092815,0.5141196013289037,0.25309180088878835,0.46511627906976744,0.0,0.0,0.0,0.19796331926891347
return_above_0_5_percent,C_price_trend,hist_gradient,2023,ETH/USDT,102,0.28431372549019607,0.2868167991383055,0.4785073216816249,0.27298391104104286,0.4931506849315068,0.0,0.0,0.0,0.21413782191016026
return_above_0_5_percent,C_price_trend,hist_gradient,2024,BTC/USDT,105,0.3142857142857143,0.29082157830744204,0.6157407407407407,0.397571336254427,0.4930555555555556,0.0,0.0,0.0,0.21137278043833196
return_above_0_5_percent,C_price_trend,hist_gradient,2024,ETH/USDT,98,0.2653061224489796,0.3094656088859162,0.6340811965811965,0.3958386430943851,0.5122863247863249,0.5,0.038461538461538464,0.07142857142857142,0.19036173520509067
return_above_0_5_percent,C_price_trend,logistic,2020,BTC/USDT,107,0.32710280373831774,0.2730376038664917,0.5376984126984127,0.37664386924804294,0.5216269841269842,0.6666666666666666,0.05714285714285714,0.10526315789473684,0.22686185533815836
return_above_0_5_percent,C_price_trend,logistic,2020,ETH/USDT,101,0.37623762376237624,0.28881298143465756,0.5868838763575606,0.5225454191253909,0.5526315789473684,1.0,0.10526315789473684,0.19047619047619047,0.23332558711453477
return_above_0_5_percent,C_price_trend,logistic,2021,BTC/USDT,97,0.3711340206185567,0.35286420225885845,0.6707650273224044,0.5172460798822183,0.5341530054644809,0.5,0.16666666666666666,0.25,0.21770892642295356
return_above_0_5_percent,C_price_trend,logistic,2021,ETH/USDT,104,0.38461538461538464,0.40972661984713077,0.598828125,0.47012271347823975,0.5375,0.4482758620689655,0.325,0.37681159420289856,0.2403721258043829
return_above_0_5_percent,C_price_trend,logistic,2022,BTC/USDT,104,0.23076923076923078,0.2852018352898237,0.46562499999999996,0.2643221065482035,0.5083333333333333,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.18864320772821197
return_above_0_5_percent,C_price_trend,logistic,2022,ETH/USDT,106,0.29245283018867924,0.31714230676738847,0.61247311827957,0.3584267191691246,0.5378494623655914,0.5,0.12903225806451613,0.20512820512820512,0.21080879989361564
return_above_0_5_percent,C_price_trend,logistic,2023,BTC/USDT,114,0.24561403508771928,0.27538615784967146,0.5137043189368772,0.25537648254765394,0.4883720930232558,0.0,0.0,0.0,0.19125890117815222
return_above_0_5_percent,C_price_trend,logistic,2023,ETH/USDT,102,0.28431372549019607,0.2860998936034422,0.5403873405762872,0.29463563230180545,0.4863013698630137,0.0,0.0,0.0,0.20945455421319523
return_above_0_5_percent,C_price_trend,logistic,2024,BTC/USDT,105,0.3142857142857143,0.2794132395705029,0.5921717171717172,0.3879571744102936,0.4930555555555556,0.0,0.0,0.0,0.21389723495355717
return_above_0_5_percent,C_price_trend,logistic,2024,ETH/USDT,98,0.2653061224489796,0.29885576191166807,0.5844017094017094,0.33652532875221997,0.531517094017094,0.6666666666666666,0.07692307692307693,0.13793103448275862,0.1956609020557244
return_above_0_5_percent,D_price_trend_volatility,dummy,2020,BTC/USDT,107,0.32710280373831774,0.2624434389140271,0.5,0.32710280373831774,0.5,0.0,0.0,0.0,0.22428739298433006
return_above_0_5_percent,D_price_trend_volatility,dummy,2020,ETH/USDT,101,0.37623762376237624,0.2624434389140271,0.5,0.37623762376237624,0.5,0.0,0.0,0.0,0.24763199073331713
return_above_0_5_percent,D_price_trend_volatility,dummy,2021,BTC/USDT,97,0.3711340206185567,0.30626450116009274,0.5,0.3711340206185567,0.5,0.0,0.0,0.0,0.2376016139128335
return_above_0_5_percent,D_price_trend_volatility,dummy,2021,ETH/USDT,104,0.38461538461538464,0.30626450116009274,0.5,0.38461538461538464,0.5,0.0,0.0,0.0,0.2428252514707691
return_above_0_5_percent,D_price_trend_volatility,dummy,2022,BTC/USDT,104,0.23076923076923078,0.3296529968454259,0.5,0.23076923076923078,0.5,0.0,0.0,0.0,0.18729279209281996
return_above_0_5_percent,D_price_trend_volatility,dummy,2022,ETH/USDT,106,0.29245283018867924,0.32965299684542587,0.5,0.29245283018867924,0.5,0.0,0.0,0.0,0.20830802470260054
return_above_0_5_percent,D_price_trend_volatility,dummy,2023,BTC/USDT,114,0.24561403508771928,0.3124260355029586,0.5,0.24561403508771928,0.5,0.0,0.0,0.0,0.1897516242551338
return_above_0_5_percent,D_price_trend_volatility,dummy,2023,ETH/USDT,102,0.28431372549019607,0.31242603550295867,0.5,0.28431372549019607,0.5,0.0,0.0,0.0,0.2042697329623352
return_above_0_5_percent,D_price_trend_volatility,dummy,2024,BTC/USDT,105,0.3142857142857143,0.3014084507042254,0.5,0.3142857142857143,0.5,0.0,0.0,0.0,0.21567602799897984
return_above_0_5_percent,D_price_trend_volatility,dummy,2024,ETH/USDT,98,0.2653061224489796,0.3014084507042254,0.5,0.2653061224489796,0.5,0.0,0.0,0.0,0.19622216194551617
return_above_0_5_percent,D_price_trend_volatility,forest,2020,BTC/USDT,107,0.32710280373831774,0.28567823738319065,0.5305555555555556,0.34770262735619306,0.5,0.0,0.0,0.0,0.2230679301653106
return_above_0_5_percent,D_price_trend_volatility,forest,2020,ETH/USDT,101,0.37623762376237624,0.2801345909332962,0.6549707602339181,0.6292723579587708,0.5,0.0,0.0,0.0,0.23130850860615482
return_above_0_5_percent,D_price_trend_volatility,forest,2021,BTC/USDT,97,0.3711340206185567,0.34640824047414714,0.6876138433515483,0.5073630691731228,0.5145719489981785,0.4444444444444444,0.1111111111111111,0.17777777777777778,0.2136356108360359
return_above_0_5_percent,D_price_trend_volatility,forest,2021,ETH/USDT,104,0.38461538461538464,0.36479967570095084,0.625,0.5072002933510684,0.5484375,0.5833333333333334,0.175,0.2692307692307692,0.2271974994432517
return_above_0_5_percent,D_price_trend_volatility,forest,2022,BTC/USDT,104,0.23076923076923078,0.2836653114324148,0.5526041666666667,0.30266143370098075,0.5020833333333333,0.25,0.041666666666666664,0.07142857142857142,0.18322061657434513
return_above_0_5_percent,D_price_trend_volatility,forest,2022,ETH/USDT,106,0.29245283018867924,0.3246403589814971,0.6765591397849462,0.41755558108462665,0.4989247311827957,0.2857142857142857,0.06451612903225806,0.10526315789473684,0.19374823867776994
return_above_0_5_percent,D_price_trend_volatility,forest,2023,BTC/USDT,114,0.24561403508771928,0.2705502192095166,0.5332225913621262,0.259391001614046,0.4883720930232558,0.0,0.0,0.0,0.194735523731672
return_above_0_5_percent,D_price_trend_volatility,forest,2023,ETH/USDT,102,0.28431372549019607,0.27599974108707903,0.5144071799716581,0.28958524260235496,0.4863013698630137,0.0,0.0,0.0,0.21343830918831025
return_above_0_5_percent,D_price_trend_volatility,forest,2024,BTC/USDT,105,0.3142857142857143,0.284852290854619,0.6527777777777778,0.42953838944875083,0.4930555555555556,0.0,0.0,0.0,0.2067500397260003
return_above_0_5_percent,D_price_trend_volatility,forest,2024,ETH/USDT,98,0.2653061224489796,0.303145785243524,0.6340811965811965,0.36522241792293253,0.4930555555555556,0.0,0.0,0.0,0.19002219993055894
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2020,BTC/USDT,107,0.32710280373831774,0.30262840323330126,0.49563492063492065,0.30480125840650363,0.4375,0.0,0.0,0.0,0.2413137238788102
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2020,ETH/USDT,101,0.37623762376237624,0.2772808880192172,0.5756056808688388,0.5063034039180119,0.5263157894736842,1.0,0.05263157894736842,0.1,0.23989649202164773
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2021,BTC/USDT,97,0.3711340206185567,0.33896381738145587,0.6033697632058288,0.44526904654144794,0.4924863387978142,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.23010395133706363
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2021,ETH/USDT,104,0.38461538461538464,0.3490519320736306,0.5921875,0.4612336718612826,0.503125,0.4,0.1,0.16,0.23471798979014094
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2022,BTC/USDT,104,0.23076923076923078,0.28185045250985036,0.55,0.31886942499840026,0.5229166666666667,0.4,0.08333333333333333,0.13793103448275862,0.1820411757241291
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2022,ETH/USDT,106,0.29245283018867924,0.3160315541937721,0.6589247311827957,0.40503880294854877,0.5055913978494624,0.3333333333333333,0.06451612903225806,0.10810810810810811,0.19575224679782377
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2023,BTC/USDT,114,0.24561403508771928,0.2899868152194255,0.46636212624584716,0.23477863605926164,0.4883720930232558,0.0,0.0,0.0,0.19951533744967526
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2023,ETH/USDT,102,0.28431372549019607,0.2926605056464141,0.5186584789796882,0.2984629226056169,0.4863013698630137,0.0,0.0,0.0,0.21224874154330972
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2024,BTC/USDT,105,0.3142857142857143,0.28970716233079014,0.6165824915824916,0.39961167880955095,0.4861111111111111,0.0,0.0,0.0,0.21053166749625196
return_above_0_5_percent,D_price_trend_volatility,hist_gradient,2024,ETH/USDT,98,0.2653061224489796,0.3017469593772439,0.6367521367521368,0.384722639937615,0.5192307692307693,1.0,0.038461538461538464,0.07407407407407407,0.18769489147547255
return_above_0_5_percent,D_price_trend_volatility,logistic,2020,BTC/USDT,107,0.32710280373831774,0.2775000633477187,0.5523809523809524,0.3855919545932377,0.5003968253968254,0.3333333333333333,0.02857142857142857,0.05263157894736842,0.22659227655029912
return_above_0_5_percent,D_price_trend_volatility,logistic,2020,ETH/USDT,101,0.37623762376237624,0.2980411921937598,0.600250626566416,0.5394106576075496,0.5578529657477026,0.8333333333333334,0.13157894736842105,0.22727272727272727,0.23035001220098508
return_above_0_5_percent,D_price_trend_volatility,logistic,2021,BTC/USDT,97,0.3711340206185567,0.36848298631167303,0.6739526411657559,0.5283428582564538,0.5430327868852459,0.47368421052631576,0.25,0.32727272727272727,0.21467014306119103
return_above_0_5_percent,D_price_trend_volatility,logistic,2021,ETH/USDT,104,0.38461538461538464,0.426399178926475,0.6039062500000001,0.4539409384450713,0.578125,0.5172413793103449,0.375,0.43478260869565216,0.242247768394266
return_above_0_5_percent,D_price_trend_volatility,logistic,2022,BTC/USDT,104,0.23076923076923078,0.287682443440472,0.55,0.29593476796604323,0.5083333333333333,0.3333333333333333,0.041666666666666664,0.07407407407407407,0.18387464867576142
return_above_0_5_percent,D_price_trend_volatility,logistic,2022,ETH/USDT,106,0.29245283018867924,0.31993389011995277,0.618494623655914,0.36400301972966675,0.5178494623655914,0.36363636363636365,0.12903225806451613,0.19047619047619047,0.20796567032742916
return_above_0_5_percent,D_price_trend_volatility,logistic,2023,BTC/USDT,114,0.24561403508771928,0.2383410396262813,0.4975083056478406,0.2509188692815353,0.5,0.0,0.0,0.0,0.1914482810000703
return_above_0_5_percent,D_price_trend_volatility,logistic,2023,ETH/USDT,102,0.28431372549019607,0.2558656835985104,0.5847897968823808,0.3259673595202697,0.5,0.0,0.0,0.0,0.20623234303716034
return_above_0_5_percent,D_price_trend_volatility,logistic,2024,BTC/USDT,105,0.3142857142857143,0.2778821864697792,0.6136363636363636,0.41585413221637657,0.5,0.0,0.0,0.0,0.21096512459709815
