fold,evaluation_year,target,feature_set,model,n,prevalence,mean_probability,roc_auc,pr_auc_ap,balanced_accuracy,precision,recall,f1,brier,ece_5_bins,confusion_matrix,calibration
4,2023,return_above_0_5_percent,F_all_excluding_calendar,hist_gradient,216,0.2638888888888889,0.28002689957925814,0.49542094229283895,0.2620617215521131,0.48427672955974843,0.0,0.0,0.0,0.2058812157825486,0.09014722800968133,"[[154, 5], [57, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 54, 'mean_probability': 0.16679638017619056, 'observed_rate': 0.3148148148148148}, {'lower': 0.2, 'upper': 0.4, 'n': 133, 'mean_probability': 0.28820394410058353, 'observed_rate': 0.24812030075187969}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 29, 'mean_probability': 0.45336831773199476, 'observed_rate': 0.2413793103448276}]"
4,2023,return_above_1_percent,A_all,dummy,216,0.21296296296296297,0.3005917159763314,0.5,0.21296296296296297,0.5,0.0,0.0,0.0,0.17528853772367653,0.08762875301336842,"[[170, 0], [46, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 216, 'mean_probability': 0.3005917159763314, 'observed_rate': 0.21296296296296297}]"
4,2023,return_above_1_percent,A_all,logistic,216,0.21296296296296297,0.22540856570511222,0.5597186700767263,0.23715254167490896,0.5,0.0,0.0,0.0,0.17062689840673195,0.020197488938793286,"[[170, 0], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 89, 'mean_probability': 0.14447667236531203, 'observed_rate': 0.14606741573033707}, {'lower': 0.2, 'upper': 0.4, 'n': 119, 'mean_probability': 0.27146531470798047, 'observed_rate': 0.2773109243697479}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 8, 'mean_probability': 0.44068173769272434, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,A_all,forest,216,0.21296296296296297,0.2531190495350512,0.5305626598465473,0.2191862098213712,0.48823529411764705,0.0,0.0,0.0,0.17779364503411213,0.0561534455831002,"[[166, 4], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 76, 'mean_probability': 0.1483195424580357, 'observed_rate': 0.17105263157894737}, {'lower': 0.2, 'upper': 0.4, 'n': 127, 'mean_probability': 0.2929174960546742, 'observed_rate': 0.25984251968503935}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 13, 'mean_probability': 0.47699288260128686, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,A_all,hist_gradient,216,0.21296296296296297,0.25730300181654564,0.489386189258312,0.20210096822708812,0.4852941176470588,0.0,0.0,0.0,0.18340677441622527,0.07118948308931179,"[[165, 5], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 81, 'mean_probability': 0.16173160521655872, 'observed_rate': 0.19753086419753085}, {'lower': 0.2, 'upper': 0.4, 'n': 118, 'mean_probability': 0.29150994184120177, 'observed_rate': 0.2542372881355932}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 17, 'mean_probability': 0.4752361901512232, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,B_reduced,dummy,216,0.21296296296296297,0.3005917159763314,0.5,0.21296296296296297,0.5,0.0,0.0,0.0,0.17528853772367653,0.08762875301336842,"[[170, 0], [46, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 216, 'mean_probability': 0.3005917159763314, 'observed_rate': 0.21296296296296297}]"
4,2023,return_above_1_percent,B_reduced,logistic,216,0.21296296296296297,0.22631881138443163,0.558695652173913,0.23599199639459917,0.5,0.0,0.0,0.0,0.17079630443684088,0.022836967006516027,"[[170, 0], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 91, 'mean_probability': 0.14663230280171438, 'observed_rate': 0.14285714285714285}, {'lower': 0.2, 'upper': 0.4, 'n': 117, 'mean_probability': 0.27329948028046913, 'observed_rate': 0.28205128205128205}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 8, 'mean_probability': 0.4456605639082927, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,B_reduced,forest,216,0.21296296296296297,0.25162555368858847,0.5563938618925832,0.22783643444425244,0.49117647058823527,0.0,0.0,0.0,0.1746183253228551,0.04699979379376359,"[[167, 3], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 77, 'mean_probability': 0.14415041647585822, 'observed_rate': 0.15584415584415584}, {'lower': 0.2, 'upper': 0.4, 'n': 126, 'mean_probability': 0.29488593156503384, 'observed_rate': 0.2619047619047619}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 13, 'mean_probability': 0.4689161654538273, 'observed_rate': 0.07692307692307693}]"
4,2023,return_above_1_percent,B_reduced,hist_gradient,216,0.21296296296296297,0.2667857112633542,0.5424552429667518,0.23222815567356636,0.4852941176470588,0.0,0.0,0.0,0.1785975474904788,0.07190090515599129,"[[165, 5], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 68, 'mean_probability': 0.16246410381757634, 'observed_rate': 0.19117647058823528}, {'lower': 0.2, 'upper': 0.4, 'n': 127, 'mean_probability': 0.2881329541358563, 'observed_rate': 0.23622047244094488}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 20, 'mean_probability': 0.4686692415276609, 'observed_rate': 0.15}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6118845674823434, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,C_price_trend,dummy,216,0.21296296296296297,0.3005917159763314,0.5,0.21296296296296297,0.5,0.0,0.0,0.0,0.17528853772367653,0.08762875301336842,"[[170, 0], [46, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 216, 'mean_probability': 0.3005917159763314, 'observed_rate': 0.21296296296296297}]"
4,2023,return_above_1_percent,C_price_trend,logistic,216,0.21296296296296297,0.263314316916955,0.5447570332480819,0.2274872069918249,0.49117647058823527,0.0,0.0,0.0,0.17407410273428553,0.05035135395399202,"[[167, 3], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 32, 'mean_probability': 0.17730778888087573, 'observed_rate': 0.15625}, {'lower': 0.2, 'upper': 0.4, 'n': 174, 'mean_probability': 0.267725206967816, 'observed_rate': 0.22988505747126436}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 10, 'mean_probability': 0.46178571974742716, 'observed_rate': 0.1}]"
4,2023,return_above_1_percent,C_price_trend,forest,216,0.21296296296296297,0.26070114902946895,0.5465473145780051,0.2264810642093369,0.47941176470588237,0.0,0.0,0.0,0.17764617411716815,0.07164215267495808,"[[163, 7], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 66, 'mean_probability': 0.14270260009526026, 'observed_rate': 0.18181818181818182}, {'lower': 0.2, 'upper': 0.4, 'n': 136, 'mean_probability': 0.2943494114420785, 'observed_rate': 0.2426470588235294}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 14, 'mean_probability': 0.49011118771110324, 'observed_rate': 0.07142857142857142}]"
4,2023,return_above_1_percent,C_price_trend,hist_gradient,216,0.21296296296296297,0.2707343865182643,0.5147058823529411,0.21684185321507032,0.4852941176470588,0.0,0.0,0.0,0.17985650982005172,0.0711537453789631,"[[165, 5], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 63, 'mean_probability': 0.16753506734991325, 'observed_rate': 0.19047619047619047}, {'lower': 0.2, 'upper': 0.4, 'n': 132, 'mean_probability': 0.29049034701216164, 'observed_rate': 0.23484848484848486}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 21, 'mean_probability': 0.4561520209188205, 'observed_rate': 0.14285714285714285}]"
4,2023,return_above_1_percent,D_price_trend_volatility,dummy,216,0.21296296296296297,0.3005917159763314,0.5,0.21296296296296297,0.5,0.0,0.0,0.0,0.17528853772367653,0.08762875301336842,"[[170, 0], [46, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 216, 'mean_probability': 0.3005917159763314, 'observed_rate': 0.21296296296296297}]"
4,2023,return_above_1_percent,D_price_trend_volatility,logistic,216,0.21296296296296297,0.23321223848527167,0.5457800511508951,0.2312151630041377,0.5,0.0,0.0,0.0,0.17138054754662133,0.020249275522308676,"[[170, 0], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 71, 'mean_probability': 0.16101829999091383, 'observed_rate': 0.15492957746478872}, {'lower': 0.2, 'upper': 0.4, 'n': 140, 'mean_probability': 0.2615450963056163, 'observed_rate': 0.25}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 5, 'mean_probability': 0.46504614613550227, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,D_price_trend_volatility,forest,216,0.21296296296296297,0.25413231555578747,0.5441176470588235,0.2235667812686517,0.49117647058823527,0.0,0.0,0.0,0.17659866445755742,0.06884563839065849,"[[167, 3], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 74, 'mean_probability': 0.148796772078837, 'observed_rate': 0.1891891891891892}, {'lower': 0.2, 'upper': 0.4, 'n': 129, 'mean_probability': 0.2919090520609896, 'observed_rate': 0.24806201550387597}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 13, 'mean_probability': 0.47887317771911625, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,D_price_trend_volatility,hist_gradient,216,0.21296296296296297,0.2605879219211024,0.49079283887468034,0.2056590328251477,0.49117647058823527,0.0,0.0,0.0,0.1806668021134962,0.09049741888733669,"[[167, 3], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 62, 'mean_probability': 0.16725442463946294, 'observed_rate': 0.24193548387096775}, {'lower': 0.2, 'upper': 0.4, 'n': 138, 'mean_probability': 0.2789663652474596, 'observed_rate': 0.21739130434782608}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 16, 'mean_probability': 0.46374115019762513, 'observed_rate': 0.0625}]"
4,2023,return_above_1_percent,E_all_excluding_regime,dummy,216,0.21296296296296297,0.3005917159763314,0.5,0.21296296296296297,0.5,0.0,0.0,0.0,0.17528853772367653,0.08762875301336842,"[[170, 0], [46, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 216, 'mean_probability': 0.3005917159763314, 'observed_rate': 0.21296296296296297}]"
4,2023,return_above_1_percent,E_all_excluding_regime,logistic,216,0.21296296296296297,0.23076181402906892,0.5455242966751918,0.22797912732858863,0.5,0.0,0.0,0.0,0.17186736140215672,0.02123012585696051,"[[170, 0], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 81, 'mean_probability': 0.15591879410602116, 'observed_rate': 0.16049382716049382}, {'lower': 0.2, 'upper': 0.4, 'n': 129, 'mean_probability': 0.2674248797851121, 'observed_rate': 0.2558139534883721}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 6, 'mean_probability': 0.45288666923528775, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,E_all_excluding_regime,forest,216,0.21296296296296297,0.25480476293382925,0.5508951406649616,0.22693729256623346,0.49411764705882355,0.0,0.0,0.0,0.1758004872940372,0.055965761878507964,"[[168, 2], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 77, 'mean_probability': 0.14902093654512585, 'observed_rate': 0.16883116883116883}, {'lower': 0.2, 'upper': 0.4, 'n': 125, 'mean_probability': 0.29580441925970297, 'observed_rate': 0.256}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 14, 'mean_probability': 0.470547448019253, 'observed_rate': 0.07142857142857142}]"
4,2023,return_above_1_percent,E_all_excluding_regime,hist_gradient,216,0.21296296296296297,0.25806430353549575,0.4826086956521739,0.1998951871044611,0.4823529411764706,0.0,0.0,0.0,0.18397681167242916,0.07681638932340903,"[[164, 6], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 78, 'mean_probability': 0.16121506070391492, 'observed_rate': 0.20512820512820512}, {'lower': 0.2, 'upper': 0.4, 'n': 120, 'mean_probability': 0.2889895388156128, 'observed_rate': 0.25}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 18, 'mean_probability': 0.4715761206048989, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,F_all_excluding_calendar,dummy,216,0.21296296296296297,0.3005917159763314,0.5,0.21296296296296297,0.5,0.0,0.0,0.0,0.17528853772367653,0.08762875301336842,"[[170, 0], [46, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 216, 'mean_probability': 0.3005917159763314, 'observed_rate': 0.21296296296296297}]"
4,2023,return_above_1_percent,F_all_excluding_calendar,logistic,216,0.21296296296296297,0.22449270474340358,0.5810741687979539,0.24590095841568965,0.5,0.0,0.0,0.0,0.16853095809085622,0.031906306819092664,"[[170, 0], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 82, 'mean_probability': 0.14445656085204212, 'observed_rate': 0.13414634146341464}, {'lower': 0.2, 'upper': 0.4, 'n': 125, 'mean_probability': 0.26239464780660465, 'observed_rate': 0.28}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 9, 'mean_probability': 0.4272950287646824, 'observed_rate': 0.0}]"
4,2023,return_above_1_percent,F_all_excluding_calendar,forest,216,0.21296296296296297,0.2504409477823725,0.5350383631713554,0.22152914377466026,0.49117647058823527,0.0,0.0,0.0,0.1768334290244256,0.07281498934554345,"[[167, 3], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 77, 'mean_probability': 0.1452416040412668, 'observed_rate': 0.19480519480519481}, {'lower': 0.2, 'upper': 0.4, 'n': 125, 'mean_probability': 0.2920779328277739, 'observed_rate': 0.24}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 14, 'mean_probability': 0.45727854331022794, 'observed_rate': 0.07142857142857142}]"
4,2023,return_above_1_percent,F_all_excluding_calendar,hist_gradient,216,0.21296296296296297,0.2538575810781887,0.5038363171355499,0.2093791854196796,0.49117647058823527,0.0,0.0,0.0,0.17997642639560893,0.06953849007713328,"[[167, 3], [46, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 75, 'mean_probability': 0.15875282437485314, 'observed_rate': 0.2}, {'lower': 0.2, 'upper': 0.4, 'n': 124, 'mean_probability': 0.2836277046180867, 'observed_rate': 0.25}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 17, 'mean_probability': 0.4562906065960015, 'observed_rate': 0.0}]"
5,2024,profitable_after_fees,A_all,dummy,203,0.35960591133004927,0.34460093896713617,0.5,0.35960591133004927,0.5,0.0,0.0,0.0,0.2305146490621458,0.015004972362913094,"[[130, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 203, 'mean_probability': 0.34460093896713617, 'observed_rate': 0.35960591133004927}]"
5,2024,profitable_after_fees,A_all,logistic,203,0.35960591133004927,0.33875458448408263,0.539304531085353,0.44283278134189236,0.5402528977871444,0.7777777777777778,0.0958904109589041,0.17073170731707318,0.23353942910460165,0.07292043982466227,"[[128, 2], [66, 7]]","[{'lower': 0.0, 'upper': 0.2, 'n': 19, 'mean_probability': 0.15965830275379264, 'observed_rate': 0.3157894736842105}, {'lower': 0.2, 'upper': 0.4, 'n': 125, 'mean_probability': 0.3075892634448728, 'observed_rate': 0.36}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 59, 'mean_probability': 0.4624578808023323, 'observed_rate': 0.3728813559322034}]"
5,2024,profitable_after_fees,A_all,forest,203,0.35960591133004927,0.33943791070441315,0.6062170706006323,0.4519723890209867,0.5021601685985247,0.4,0.0273972602739726,0.05128205128205128,0.22491622599334918,0.02349082874792024,"[[127, 3], [71, 2]]","[{'lower': 0.0, 'upper': 0.2, 'n': 9, 'mean_probability': 0.1819225764423732, 'observed_rate': 0.4444444444444444}, {'lower': 0.2, 'upper': 0.4, 'n': 152, 'mean_probability': 0.32191661599080706, 'observed_rate': 0.3355263157894737}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 42, 'mean_probability': 0.4366015965336153, 'observed_rate': 0.42857142857142855}]"
5,2024,profitable_after_fees,A_all,hist_gradient,203,0.35960591133004927,0.3430482273268435,0.5988408851422551,0.4493619739463781,0.5295574288724973,0.6666666666666666,0.0821917808219178,0.14634146341463414,0.22539744314272703,0.022549952153283658,"[[127, 3], [67, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 10, 'mean_probability': 0.1773314471969246, 'observed_rate': 0.5}, {'lower': 0.2, 'upper': 0.4, 'n': 137, 'mean_probability': 0.309127965158041, 'observed_rate': 0.31386861313868614}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 55, 'mean_probability': 0.45284962239082655, 'observed_rate': 0.45454545454545453}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6082152172329014, 'observed_rate': 0.0}]"
5,2024,profitable_after_fees,B_reduced,dummy,203,0.35960591133004927,0.34460093896713617,0.5,0.35960591133004927,0.5,0.0,0.0,0.0,0.2305146490621458,0.015004972362913094,"[[130, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 203, 'mean_probability': 0.34460093896713617, 'observed_rate': 0.35960591133004927}]"
5,2024,profitable_after_fees,B_reduced,logistic,203,0.35960591133004927,0.3439514191344163,0.5432033719704953,0.4489150120784502,0.5492623814541623,0.6666666666666666,0.136986301369863,0.22727272727272727,0.23217135270129297,0.06545897961676968,"[[125, 5], [63, 10]]","[{'lower': 0.0, 'upper': 0.2, 'n': 19, 'mean_probability': 0.1619533318655586, 'observed_rate': 0.3684210526315789}, {'lower': 0.2, 'upper': 0.4, 'n': 125, 'mean_probability': 0.31227242241101344, 'observed_rate': 0.344}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 58, 'mean_probability': 0.46646819781457555, 'observed_rate': 0.3793103448275862}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6558165042188415, 'observed_rate': 1.0}]"
5,2024,profitable_after_fees,B_reduced,forest,203,0.35960591133004927,0.3381584671771316,0.6036880927291886,0.44048287451098933,0.5128556375131718,0.6,0.0410958904109589,0.07692307692307693,0.2261113979299887,0.03291522134588051,"[[128, 2], [70, 3]]","[{'lower': 0.0, 'upper': 0.2, 'n': 11, 'mean_probability': 0.17687748781224355, 'observed_rate': 0.45454545454545453}, {'lower': 0.2, 'upper': 0.4, 'n': 155, 'mean_probability': 0.3260421747479826, 'observed_rate': 0.3419354838709677}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 37, 'mean_probability': 0.43686430770501966, 'observed_rate': 0.40540540540540543}]"
5,2024,profitable_after_fees,B_reduced,hist_gradient,203,0.35960591133004927,0.34307672547673623,0.6043203371970495,0.4586715014507059,0.5364067439409905,0.7,0.0958904109589041,0.1686746987951807,0.22506613282746832,0.027232622062944148,"[[127, 3], [66, 7]]","[{'lower': 0.0, 'upper': 0.2, 'n': 13, 'mean_probability': 0.18268572638764008, 'observed_rate': 0.46153846153846156}, {'lower': 0.2, 'upper': 0.4, 'n': 140, 'mean_probability': 0.3175460240327781, 'observed_rate': 0.3142857142857143}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 49, 'mean_probability': 0.4527196337440934, 'observed_rate': 0.46938775510204084}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6299554106886246, 'observed_rate': 0.0}]"
5,2024,profitable_after_fees,C_price_trend,dummy,203,0.35960591133004927,0.34460093896713617,0.5,0.35960591133004927,0.5,0.0,0.0,0.0,0.2305146490621458,0.015004972362913094,"[[130, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 203, 'mean_probability': 0.34460093896713617, 'observed_rate': 0.35960591133004927}]"
5,2024,profitable_after_fees,C_price_trend,logistic,203,0.35960591133004927,0.3313352652819505,0.5595363540569019,0.39881988453809414,0.5021601685985247,0.4,0.0273972602739726,0.05128205128205128,0.23199696029123712,0.07275739914575652,"[[127, 3], [71, 2]]","[{'lower': 0.0, 'upper': 0.2, 'n': 1, 'mean_probability': 0.16299818154571624, 'observed_rate': 0.0}, {'lower': 0.2, 'upper': 0.4, 'n': 168, 'mean_probability': 0.3080098417429981, 'observed_rate': 0.36904761904761907}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 33, 'mean_probability': 0.44661107123373067, 'observed_rate': 0.3333333333333333}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6142419071534225, 'observed_rate': 0.0}]"
5,2024,profitable_after_fees,C_price_trend,forest,203,0.35960591133004927,0.34122678941326884,0.6111696522655427,0.43935448017266077,0.5060063224446787,0.5,0.0273972602739726,0.05194805194805195,0.22624371846173477,0.018379121916780518,"[[128, 2], [71, 2]]","[{'lower': 0.0, 'upper': 0.2, 'n': 5, 'mean_probability': 0.18251808219560167, 'observed_rate': 0.4}, {'lower': 0.2, 'upper': 0.4, 'n': 166, 'mean_probability': 0.32543394807910325, 'observed_rate': 0.3313253012048193}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 32, 'mean_probability': 0.44795038933701276, 'observed_rate': 0.5}]"
5,2024,profitable_after_fees,C_price_trend,hist_gradient,203,0.35960591133004927,0.3422009401337499,0.6082191780821917,0.4435791678169197,0.5021601685985247,0.4,0.0273972602739726,0.05128205128205128,0.22540852251802482,0.03100256152603296,"[[127, 3], [71, 2]]","[{'lower': 0.0, 'upper': 0.2, 'n': 7, 'mean_probability': 0.18294478656770097, 'observed_rate': 0.42857142857142855}, {'lower': 0.2, 'upper': 0.4, 'n': 150, 'mean_probability': 0.31586770278978643, 'observed_rate': 0.30666666666666664}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 46, 'mean_probability': 0.4523048244067254, 'observed_rate': 0.5217391304347826}]"
5,2024,profitable_after_fees,D_price_trend_volatility,dummy,203,0.35960591133004927,0.34460093896713617,0.5,0.35960591133004927,0.5,0.0,0.0,0.0,0.2305146490621458,0.015004972362913094,"[[130, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 203, 'mean_probability': 0.34460093896713617, 'observed_rate': 0.35960591133004927}]"
5,2024,profitable_after_fees,D_price_trend_volatility,logistic,203,0.35960591133004927,0.3349143883822745,0.5657534246575342,0.41387129718899407,0.5013171759747103,0.375,0.0410958904109589,0.07407407407407407,0.23007511842923942,0.06538484888752925,"[[125, 5], [70, 3]]","[{'lower': 0.0, 'upper': 0.2, 'n': 10, 'mean_probability': 0.17106462582010526, 'observed_rate': 0.4}, {'lower': 0.2, 'upper': 0.4, 'n': 146, 'mean_probability': 0.30922330137339443, 'observed_rate': 0.3561643835616438}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 47, 'mean_probability': 0.4495823953805337, 'observed_rate': 0.3617021276595745}]"
5,2024,profitable_after_fees,D_price_trend_volatility,forest,203,0.35960591133004927,0.3380651725308314,0.6159114857744994,0.43557370043400556,0.49531085353003157,0.25,0.0136986301369863,0.025974025974025976,0.22546570579817402,0.030245819643063096,"[[127, 3], [72, 1]]","[{'lower': 0.0, 'upper': 0.2, 'n': 8, 'mean_probability': 0.18111517867159915, 'observed_rate': 0.375}, {'lower': 0.2, 'upper': 0.4, 'n': 161, 'mean_probability': 0.3248120676318987, 'observed_rate': 0.34782608695652173}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 34, 'mean_probability': 0.4377519325191262, 'observed_rate': 0.4117647058823529}]"
5,2024,profitable_after_fees,D_price_trend_volatility,hist_gradient,203,0.35960591133004927,0.33597925825225206,0.6,0.44049599022350594,0.5051633298208641,0.42857142857142855,0.0410958904109589,0.075,0.22649231227425246,0.040571733497137746,"[[126, 4], [70, 3]]","[{'lower': 0.0, 'upper': 0.2, 'n': 9, 'mean_probability': 0.18002741059567062, 'observed_rate': 0.5555555555555556}, {'lower': 0.2, 'upper': 0.4, 'n': 141, 'mean_probability': 0.3039972841651281, 'observed_rate': 0.3262411347517731}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 53, 'mean_probability': 0.4475457672181709, 'observed_rate': 0.41509433962264153}]"
5,2024,profitable_after_fees,E_all_excluding_regime,dummy,203,0.35960591133004927,0.34460093896713617,0.5,0.35960591133004927,0.5,0.0,0.0,0.0,0.2305146490621458,0.015004972362913094,"[[130, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 203, 'mean_probability': 0.34460093896713617, 'observed_rate': 0.35960591133004927}]"
5,2024,profitable_after_fees,E_all_excluding_regime,logistic,203,0.35960591133004927,0.33324188436585167,0.5403582718651211,0.4206484845550719,0.5081664910432033,0.4444444444444444,0.0547945205479452,0.0975609756097561,0.23377931353025277,0.07280633969622008,"[[125, 5], [69, 4]]","[{'lower': 0.0, 'upper': 0.2, 'n': 17, 'mean_probability': 0.16909255830977765, 'observed_rate': 0.35294117647058826}, {'lower': 0.2, 'upper': 0.4, 'n': 131, 'mean_probability': 0.30113420143377095, 'observed_rate': 0.3511450381679389}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 54, 'mean_probability': 0.4576647174500053, 'observed_rate': 0.37037037037037035}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6110539048773923, 'observed_rate': 1.0}]"
5,2024,profitable_after_fees,E_all_excluding_regime,forest,203,0.35960591133004927,0.3384736251318054,0.6087460484720759,0.43570905287614053,0.4991570073761855,0.3333333333333333,0.0136986301369863,0.02631578947368421,0.22531008315198578,0.02599828153114901,"[[128, 2], [72, 1]]","[{'lower': 0.0, 'upper': 0.2, 'n': 10, 'mean_probability': 0.17625342830460788, 'observed_rate': 0.3}, {'lower': 0.2, 'upper': 0.4, 'n': 153, 'mean_probability': 0.32322688295699703, 'observed_rate': 0.3464052287581699}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 40, 'mean_probability': 0.4373474631572469, 'observed_rate': 0.425}]"
5,2024,profitable_after_fees,E_all_excluding_regime,hist_gradient,203,0.35960591133004927,0.34094341936474976,0.6001053740779768,0.44654438860553747,0.515858798735511,0.5714285714285714,0.0547945205479452,0.1,0.2254656303668838,0.02845670046357903,"[[127, 3], [69, 4]]","[{'lower': 0.0, 'upper': 0.2, 'n': 8, 'mean_probability': 0.17620097660629996, 'observed_rate': 0.5}, {'lower': 0.2, 'upper': 0.4, 'n': 138, 'mean_probability': 0.3043051605983723, 'observed_rate': 0.2971014492753623}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 57, 'mean_probability': 0.4527683185196217, 'observed_rate': 0.49122807017543857}]"
5,2024,profitable_after_fees,F_all_excluding_calendar,dummy,203,0.35960591133004927,0.34460093896713617,0.5,0.35960591133004927,0.5,0.0,0.0,0.0,0.2305146490621458,0.015004972362913094,"[[130, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 203, 'mean_probability': 0.34460093896713617, 'observed_rate': 0.35960591133004927}]"
5,2024,profitable_after_fees,F_all_excluding_calendar,logistic,203,0.35960591133004927,0.3357549713642702,0.5442571127502633,0.43033656944976173,0.5257112750263435,0.6,0.0821917808219178,0.14457831325301204,0.2326236848453089,0.05456810700699761,"[[126, 4], [67, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 19, 'mean_probability': 0.1616902889123688, 'observed_rate': 0.2631578947368421}, {'lower': 0.2, 'upper': 0.4, 'n': 128, 'mean_probability': 0.3074379577694646, 'observed_rate': 0.3515625}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 55, 'mean_probability': 0.4566871355397033, 'observed_rate': 0.4}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6162926484366921, 'observed_rate': 1.0}]"
