fold,evaluation_year,target,feature_set,model,pair,feature,ap_drop
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,natr_ratio_168,-0.003440189175441958
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,up_fraction_24,-7.014048537675362e-05
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,volume_price_interaction,-0.008584565582615611
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,range_expansion_24,0.017046643559039436
3,2022,profitable_after_fees,A_all,logistic,ETH/USDT,signal_density_168,-0.005777323880036267
3,2022,profitable_after_fees,A_all,forest,ALL,ema20_distance,-0.0030247400115366863
3,2022,profitable_after_fees,A_all,forest,ALL,ema50_distance,0.002263922963082606
3,2022,profitable_after_fees,A_all,forest,ALL,ema_gap,-0.007474666441943241
3,2022,profitable_after_fees,A_all,forest,ALL,ema20_slope_6,0.002605764069137854
3,2022,profitable_after_fees,A_all,forest,ALL,ema50_slope_6,-0.0053370417291015255
3,2022,profitable_after_fees,A_all,forest,ALL,trend_efficiency_20,0.0010401134275080937
3,2022,profitable_after_fees,A_all,forest,ALL,range_ratio,0.0005031411619869272
3,2022,profitable_after_fees,A_all,forest,ALL,body_to_range,-0.002504296798715907
3,2022,profitable_after_fees,A_all,forest,ALL,close_location,-0.0027526222168125316
3,2022,profitable_after_fees,A_all,forest,ALL,natr14,0.0006245754473554096
3,2022,profitable_after_fees,A_all,forest,ALL,return_std_24,0.004292892503035402
3,2022,profitable_after_fees,A_all,forest,ALL,return_std_168,-0.004149653530029236
3,2022,profitable_after_fees,A_all,forest,ALL,volatility_percentile_720,-0.0029852348881640087
3,2022,profitable_after_fees,A_all,forest,ALL,rsi14,0.0031475982971524616
3,2022,profitable_after_fees,A_all,forest,ALL,macd_ratio,0.0034880188372892564
3,2022,profitable_after_fees,A_all,forest,ALL,macd_signal_ratio,-0.0005206470850914561
3,2022,profitable_after_fees,A_all,forest,ALL,relative_volume_24,0.0003754852107030193
3,2022,profitable_after_fees,A_all,forest,ALL,volume_zscore_24,0.0016770297354454233
3,2022,profitable_after_fees,A_all,forest,ALL,volume_trend_24_168,0.00042661869666482666
3,2022,profitable_after_fees,A_all,forest,ALL,regime_duration,-0.00029178027470766477
3,2022,profitable_after_fees,A_all,forest,ALL,regime_transition,0.0
3,2022,profitable_after_fees,A_all,forest,ALL,hour_of_day,-0.0012851747449092825
3,2022,profitable_after_fees,A_all,forest,ALL,day_of_week,0.006670934780486841
3,2022,profitable_after_fees,A_all,forest,ALL,distance_high_24,0.004943564102644182
3,2022,profitable_after_fees,A_all,forest,ALL,distance_low_24,-8.215176634860748e-05
3,2022,profitable_after_fees,A_all,forest,ALL,distance_high_168,-0.000836042450111966
3,2022,profitable_after_fees,A_all,forest,ALL,distance_low_168,-0.002114892491352901
3,2022,profitable_after_fees,A_all,forest,ALL,candles_since_prior_signal,0.0005454646663831294
3,2022,profitable_after_fees,A_all,forest,ALL,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,forest,ALL,pair,-7.107456567092181e-05
3,2022,profitable_after_fees,A_all,forest,ALL,regime,0.0009313208426338093
3,2022,profitable_after_fees,A_all,forest,ALL,return_1h,0.0006071857268252953
3,2022,profitable_after_fees,A_all,forest,ALL,return_3h,-0.0019919454627596775
3,2022,profitable_after_fees,A_all,forest,ALL,return_6h,-0.00012248697659526334
3,2022,profitable_after_fees,A_all,forest,ALL,return_12h,0.005568434672934682
3,2022,profitable_after_fees,A_all,forest,ALL,return_24h,0.0011738900821235594
3,2022,profitable_after_fees,A_all,forest,ALL,return_72h,-0.005411723051981972
3,2022,profitable_after_fees,A_all,forest,ALL,return_168h,0.0014309863072155538
3,2022,profitable_after_fees,A_all,forest,ALL,volatility_ratio_24_168,0.009670249627172075
3,2022,profitable_after_fees,A_all,forest,ALL,natr_ratio_168,-0.0005985465596043404
3,2022,profitable_after_fees,A_all,forest,ALL,up_fraction_24,-1.1005433673142809e-05
3,2022,profitable_after_fees,A_all,forest,ALL,volume_price_interaction,-0.0009131858943458396
3,2022,profitable_after_fees,A_all,forest,ALL,range_expansion_24,-0.0013016732504265531
3,2022,profitable_after_fees,A_all,forest,ALL,signal_density_168,-0.0005775138296586121
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,ema20_distance,0.0005185588077717777
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,ema50_distance,-0.0009758064726518301
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,ema_gap,-0.005141930464130399
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,ema20_slope_6,0.005716733573546129
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,ema50_slope_6,0.0019231038645043756
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,trend_efficiency_20,-0.0016739949756220025
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,range_ratio,-0.0017160422603879066
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,body_to_range,-0.0019148843964291729
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,close_location,-0.0033314144868306084
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,natr14,-0.005395733050270264
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_std_24,0.0007391960845258653
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_std_168,0.0025609162411654083
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,volatility_percentile_720,-0.001442303495308254
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,rsi14,0.0038132067312896165
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,macd_ratio,0.0058285165770787795
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,macd_signal_ratio,-0.011959675835821396
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,relative_volume_24,0.0036348502504209477
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,volume_zscore_24,-0.000586001242946721
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,volume_trend_24_168,0.002590814429296928
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,regime_duration,-0.00192538407444857
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,regime_transition,0.0
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,hour_of_day,0.004036452655980571
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,day_of_week,0.005651915993967231
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,distance_high_24,0.0010198781031561983
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,distance_low_24,0.0001543324599510195
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,distance_high_168,-0.0060628319306921434
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,distance_low_168,-0.0014419501277593099
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,candles_since_prior_signal,0.005228831253688744
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,pair,0.0
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,regime,0.0017739239631399117
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_1h,0.006405907411453822
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_3h,-0.0006940400470015207
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_6h,0.005415024814025042
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_12h,-0.000314997373199936
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_24h,0.0009575276174163353
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_72h,-0.004684381424971333
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,return_168h,0.0018687414026261988
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,volatility_ratio_24_168,0.015385830554318025
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,natr_ratio_168,-0.0035322385340779325
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,up_fraction_24,-0.0005016624140637971
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,volume_price_interaction,0.001246385607247343
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,range_expansion_24,0.000997051126914524
3,2022,profitable_after_fees,A_all,forest,BTC/USDT,signal_density_168,-0.0003907102419392812
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,ema20_distance,0.005418942373317026
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,ema50_distance,0.003202733401321397
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,ema_gap,-0.022691689554284206
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,ema20_slope_6,-0.004280314551996733
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,ema50_slope_6,-0.0002706854014126181
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,trend_efficiency_20,-0.005350660801491806
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,range_ratio,-0.0016438744758252022
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,body_to_range,-0.0001487620427050492
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,close_location,-0.008152079420218524
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,natr14,-0.0018366228085123781
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_std_24,0.0025099761905594633
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_std_168,-0.01155903567549671
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,volatility_percentile_720,-0.0033340993526458176
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,rsi14,0.0007594068849984444
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,macd_ratio,0.002093095028648314
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,macd_signal_ratio,0.001969934513864957
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,relative_volume_24,-0.0025138421271085156
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,volume_zscore_24,-0.0009495932461457043
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,volume_trend_24_168,-0.00019187988022523195
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,regime_duration,0.0005086540178204831
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,regime_transition,0.0
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,hour_of_day,-0.007683406043587433
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,day_of_week,0.007103411880252837
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,distance_high_24,-0.0013809625236469631
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,distance_low_24,-0.0015147452805093775
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,distance_high_168,-0.006809974337001849
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,distance_low_168,-0.0029755118887463774
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,candles_since_prior_signal,-0.0038537822317418944
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,pair,0.0
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,regime,0.0014154120361818772
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_1h,-0.00449667998527864
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_3h,-0.0005931963845103491
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_6h,-0.001485607738280122
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_12h,-0.005904741679676195
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_24h,0.0025971322438390807
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_72h,-0.0018046567664707913
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,return_168h,0.004285336729157947
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,volatility_ratio_24_168,-0.0041659535365494715
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,natr_ratio_168,-0.00012159273918170103
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,up_fraction_24,0.001323525534600467
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,volume_price_interaction,-0.0021773541518980886
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,range_expansion_24,0.0016888564502714292
3,2022,profitable_after_fees,A_all,forest,ETH/USDT,signal_density_168,-0.0008631122011957629
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,ema20_distance,0.00019173059327596645
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,ema50_distance,0.003596343035386603
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,ema_gap,-0.0017917416907311523
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,ema20_slope_6,9.087946643756191e-05
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,ema50_slope_6,0.006125782064669479
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,trend_efficiency_20,0.02105553152281588
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,range_ratio,-0.0029758401311935447
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,body_to_range,0.025980172156259158
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,close_location,0.01667939576473217
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,natr14,0.011040284798456165
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_std_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_std_168,0.012797914762425477
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,volatility_percentile_720,0.02181233938010683
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,rsi14,0.04005127001545792
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,macd_ratio,0.000965975251028206
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,macd_signal_ratio,0.005582979334492273
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,relative_volume_24,-0.00277432431487723
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,volume_zscore_24,0.004654770236279322
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,volume_trend_24_168,0.00020849547592814247
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,regime_duration,-0.0014660825409804994
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,regime_transition,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,hour_of_day,0.01421552039424521
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,day_of_week,0.03390224628033708
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,distance_high_24,0.037839910893303165
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,distance_low_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,distance_high_168,0.016253877618065165
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,distance_low_168,-0.001446414368215761
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,candles_since_prior_signal,-0.005000780768480244
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,pair,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,regime,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_1h,0.014420056971266878
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_3h,0.0011695039188211465
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_6h,0.022516325930297326
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_12h,0.03431932583543157
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_24h,0.005774881444660558
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_72h,-0.0025738655867658298
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,return_168h,0.006248745325135918
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,volatility_ratio_24_168,0.03084716182735712
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,natr_ratio_168,0.004941574573589569
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,up_fraction_24,0.001089224252243411
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,volume_price_interaction,0.001488249998285544
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,range_expansion_24,-0.0011161874097010787
3,2022,profitable_after_fees,A_all,hist_gradient,ALL,signal_density_168,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema20_distance,0.0018995237841856933
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema50_distance,0.00025520620160292734
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema_gap,-0.03025639015351785
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema20_slope_6,-0.0031748054422368797
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,ema50_slope_6,-0.006605208911535117
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,trend_efficiency_20,0.015793404898140406
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,range_ratio,-0.005200158481992789
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,body_to_range,0.0024993354309793916
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,close_location,0.00041774385000899655
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,natr14,-0.026256920552576186
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_std_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_std_168,0.010498484300761798
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volatility_percentile_720,-0.003980277945026034
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,rsi14,0.013614662366515632
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,macd_ratio,-0.0009596130382998705
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,macd_signal_ratio,0.006143933281184048
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,relative_volume_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_zscore_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_trend_24_168,0.003696709593612124
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime_duration,8.178408258704047e-05
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime_transition,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,hour_of_day,-0.0002089253947220593
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,day_of_week,0.03413228267404985
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_high_24,0.03206963811501362
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_low_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_high_168,0.007117401495520315
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,distance_low_168,-0.0031293087813042777
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,candles_since_prior_signal,-0.0015403740536776105
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,pair,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,regime,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_1h,0.02294460996326649
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_3h,-3.2535457672825765e-06
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_6h,-0.004713103154932803
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_12h,0.012222878805786893
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_24h,-0.00040349997640609647
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_72h,0.0042260586445361055
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,return_168h,-0.0017934614690538846
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volatility_ratio_24_168,0.017009206057808517
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,natr_ratio_168,0.0016763651854010593
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,up_fraction_24,-0.002513638488390683
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,volume_price_interaction,6.498183269317466e-05
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,range_expansion_24,-0.0021003732035741276
3,2022,profitable_after_fees,A_all,hist_gradient,BTC/USDT,signal_density_168,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema20_distance,-0.0022448857106762143
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema50_distance,0.0033705523328779554
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema_gap,0.017135235338823235
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema20_slope_6,-0.0013769864112286683
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,ema50_slope_6,0.017163376070370162
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,trend_efficiency_20,0.02353851948952453
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,range_ratio,-0.001522009536880457
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,body_to_range,0.05064045666177245
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,close_location,0.03902577478303534
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,natr14,0.03768928753003342
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_std_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_std_168,0.018155637640890065
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volatility_percentile_720,0.0463660041665955
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,rsi14,0.0411280405746395
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,macd_ratio,0.0007091096529216098
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,macd_signal_ratio,0.03466520649060334
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,relative_volume_24,0.005885393389983173
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volume_zscore_24,0.003933246567223288
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volume_trend_24_168,-0.003159360146942791
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,regime_duration,0.008758552940526817
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,regime_transition,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,hour_of_day,0.031100546720610522
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,day_of_week,0.0506916276210014
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_high_24,0.050251032645877346
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_low_24,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_high_168,0.046424406253084825
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,distance_low_168,-0.0013545283024910537
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,candles_since_prior_signal,-0.008002390251715416
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,source_synthetic,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,pair,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,regime,0.0
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_1h,-0.0013599244206538945
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_3h,0.004386887950764899
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_6h,0.061213108191594034
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_12h,-0.002657231613756713
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_24h,0.018058604713971155
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_72h,-0.004721211127103368
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,return_168h,0.008610020704232021
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volatility_ratio_24_168,0.03582445702808975
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,natr_ratio_168,0.030262519763869716
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,up_fraction_24,0.008510949946847942
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,volume_price_interaction,0.007853125985790188
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,range_expansion_24,0.0021318019762238314
3,2022,profitable_after_fees,A_all,hist_gradient,ETH/USDT,signal_density_168,0.0
4,2023,profitable_after_fees,A_all,logistic,ALL,ema20_distance,-0.011833039249854405
4,2023,profitable_after_fees,A_all,logistic,ALL,ema50_distance,-0.019789252255397516
4,2023,profitable_after_fees,A_all,logistic,ALL,ema_gap,-0.021477465362973736
4,2023,profitable_after_fees,A_all,logistic,ALL,ema20_slope_6,-0.004910389959851047
4,2023,profitable_after_fees,A_all,logistic,ALL,ema50_slope_6,-0.00017095088754115473
4,2023,profitable_after_fees,A_all,logistic,ALL,trend_efficiency_20,-0.0022840161479422694
4,2023,profitable_after_fees,A_all,logistic,ALL,range_ratio,-0.014672611333105268
4,2023,profitable_after_fees,A_all,logistic,ALL,body_to_range,-0.0022497115392548137
4,2023,profitable_after_fees,A_all,logistic,ALL,close_location,-0.0033496098608159866
4,2023,profitable_after_fees,A_all,logistic,ALL,natr14,-0.0004480558948402417
4,2023,profitable_after_fees,A_all,logistic,ALL,return_std_24,-0.011120645773446977
4,2023,profitable_after_fees,A_all,logistic,ALL,return_std_168,0.0003352132985610286
4,2023,profitable_after_fees,A_all,logistic,ALL,volatility_percentile_720,-0.0003221033533991058
4,2023,profitable_after_fees,A_all,logistic,ALL,rsi14,-0.017777073113120934
4,2023,profitable_after_fees,A_all,logistic,ALL,macd_ratio,-0.003873847135045738
4,2023,profitable_after_fees,A_all,logistic,ALL,macd_signal_ratio,-0.002901888470596433
4,2023,profitable_after_fees,A_all,logistic,ALL,relative_volume_24,0.0019250981117535833
4,2023,profitable_after_fees,A_all,logistic,ALL,volume_zscore_24,0.004671808981658847
4,2023,profitable_after_fees,A_all,logistic,ALL,volume_trend_24_168,-0.0071209835187264385
4,2023,profitable_after_fees,A_all,logistic,ALL,regime_duration,-0.002796817640736952
4,2023,profitable_after_fees,A_all,logistic,ALL,regime_transition,-0.0011228658426747733
4,2023,profitable_after_fees,A_all,logistic,ALL,hour_of_day,-0.0019044877170692476
4,2023,profitable_after_fees,A_all,logistic,ALL,day_of_week,-0.0056615510979644195
4,2023,profitable_after_fees,A_all,logistic,ALL,distance_high_24,0.0040787224335213645
4,2023,profitable_after_fees,A_all,logistic,ALL,distance_low_24,0.00013776531167952744
4,2023,profitable_after_fees,A_all,logistic,ALL,distance_high_168,-0.00804176987360892
4,2023,profitable_after_fees,A_all,logistic,ALL,distance_low_168,0.005914919840136683
4,2023,profitable_after_fees,A_all,logistic,ALL,candles_since_prior_signal,-0.00012122035793138419
4,2023,profitable_after_fees,A_all,logistic,ALL,source_synthetic,0.0
4,2023,profitable_after_fees,A_all,logistic,ALL,pair,-0.0007300782885902857
4,2023,profitable_after_fees,A_all,logistic,ALL,regime,0.011363301778120912
4,2023,profitable_after_fees,A_all,logistic,ALL,return_1h,0.005151537977057141
4,2023,profitable_after_fees,A_all,logistic,ALL,return_3h,0.015405720795532854
4,2023,profitable_after_fees,A_all,logistic,ALL,return_6h,-0.010055062004214632
4,2023,profitable_after_fees,A_all,logistic,ALL,return_12h,0.0004548183045050373
4,2023,profitable_after_fees,A_all,logistic,ALL,return_24h,0.0007808558268743715
4,2023,profitable_after_fees,A_all,logistic,ALL,return_72h,0.008873429035969327
4,2023,profitable_after_fees,A_all,logistic,ALL,return_168h,-0.006218576981538382
