fold,evaluation_year,target,feature_set,model,feature,coefficient
2,2021,profitable_after_fees,B_reduced,logistic,numeric__return_1h,-0.24227556532238378
2,2021,profitable_after_fees,B_reduced,logistic,numeric__return_6h,0.011822726502977129
2,2021,profitable_after_fees,B_reduced,logistic,numeric__return_24h,-0.06312434235309747
2,2021,profitable_after_fees,B_reduced,logistic,numeric__return_168h,-0.025212331745924934
2,2021,profitable_after_fees,B_reduced,logistic,numeric__volatility_ratio_24_168,0.2941959196879826
2,2021,profitable_after_fees,B_reduced,logistic,numeric__natr_ratio_168,-0.21585013596079922
2,2021,profitable_after_fees,B_reduced,logistic,numeric__up_fraction_24,0.06272584219884912
2,2021,profitable_after_fees,B_reduced,logistic,numeric__volume_price_interaction,-0.03883602710298816
2,2021,profitable_after_fees,B_reduced,logistic,numeric__range_expansion_24,-0.20021196938596722
2,2021,profitable_after_fees,B_reduced,logistic,numeric__signal_density_168,0.07321069678008217
2,2021,profitable_after_fees,B_reduced,logistic,category__pair_BTC/USDT,-0.04684793286636832
2,2021,profitable_after_fees,B_reduced,logistic,category__pair_ETH/USDT,0.04686448936390185
2,2021,profitable_after_fees,B_reduced,logistic,category__regime_HIGH_VOLATILITY,-0.2681147650978095
2,2021,profitable_after_fees,B_reduced,logistic,category__regime_LOW_VOLATILITY,0.04085953342903271
2,2021,profitable_after_fees,B_reduced,logistic,category__regime_RANGE,0.013156274150615202
2,2021,profitable_after_fees,B_reduced,logistic,category__regime_TREND_DOWN,0.03948338731883075
2,2021,profitable_after_fees,B_reduced,logistic,category__regime_TREND_UP,0.17463212669686431
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__ema20_distance,0.052090504115162986
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__ema50_distance,0.11464338574528724
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__ema_gap,0.1715022730628533
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__ema20_slope_6,-0.05596067574550259
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__ema50_slope_6,0.055089468120888066
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__trend_efficiency_20,0.022322718466291656
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__range_ratio,-0.17115267334418102
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__body_to_range,-0.03122914777717796
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__close_location,0.1389280800555499
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__distance_high_24,-0.2770276328553305
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__distance_low_24,0.19868767235614263
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__distance_high_168,0.2841271017774876
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__distance_low_168,0.07597062647467395
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_1h,-0.18151357966854334
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_3h,-0.019381989649288677
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_6h,0.046801085431331026
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_12h,0.11206183566782439
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_24h,-0.07074507735110837
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_72h,-0.1420531425302281
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__return_168h,-0.04591005294899778
2,2021,profitable_after_fees,C_price_trend,logistic,numeric__up_fraction_24,0.08471988688406121
2,2021,profitable_after_fees,C_price_trend,logistic,category__pair_BTC/USDT,0.008220105671813218
2,2021,profitable_after_fees,C_price_trend,logistic,category__pair_ETH/USDT,-0.008728581833484166
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema20_distance,0.05205410382601431
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema50_distance,0.09837863794892653
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema_gap,0.12863964406039746
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema20_slope_6,-0.04411016263429801
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema50_slope_6,0.0413685592980537
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__trend_efficiency_20,0.02563387933510367
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__range_ratio,-0.04489935495059233
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__body_to_range,-0.017651660127135215
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__close_location,0.1184551308326889
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_high_24,-0.25708811528418696
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_low_24,0.14998639659639668
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_high_168,0.2990048562270091
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_low_168,0.09248178478750947
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_1h,-0.1735198641491552
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_3h,-0.04476254844215567
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_6h,0.060579520541095874
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_12h,0.11774695319933527
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_24h,-0.0796186129707628
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_72h,-0.13403285424882094
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_168h,-0.04438345112551839
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__up_fraction_24,0.10627598458950072
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__natr14,-0.0581633102197593
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_std_24,-0.14967345375381966
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_std_168,0.09107557469359331
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__volatility_percentile_720,0.12454143169500838
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__volatility_ratio_24_168,0.31979959059704843
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__natr_ratio_168,-0.23846291441316578
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,numeric__range_expansion_24,-0.17602029695602128
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,category__pair_BTC/USDT,0.0027459474631715565
2,2021,profitable_after_fees,D_price_trend_volatility,logistic,category__pair_ETH/USDT,-0.0038186040984641615
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema20_distance,0.02701034104925527
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema50_distance,0.09142177586529333
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema_gap,0.15878587658007964
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema20_slope_6,-0.04714249929087602
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__ema50_slope_6,0.05841271657704976
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__trend_efficiency_20,-0.026679223878421417
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__range_ratio,-0.03896711222400891
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__body_to_range,0.003423523760102527
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__close_location,0.11234937290292213
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__natr14,-0.06135615132218247
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_std_24,-0.13108649970938133
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_std_168,0.10381581558930078
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volatility_percentile_720,0.11906849647396953
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__rsi14,0.1479396428383254
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__macd_ratio,-0.022633812534637476
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__macd_signal_ratio,-0.05744475851323011
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__relative_volume_24,0.09253068923749987
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volume_zscore_24,-0.09995940852626972
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volume_trend_24_168,0.14547536062806463
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__hour_of_day,0.11868730203066447
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__day_of_week,-0.006754959388657892
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_high_24,-0.25459410888657
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_low_24,0.1475205436358311
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_high_168,0.26919297607306325
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__distance_low_168,0.08426704157447072
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__candles_since_prior_signal,0.08309375985819309
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__source_synthetic,0.0
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_1h,-0.16647358115160196
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_3h,-0.03948036198379755
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_6h,0.03463788458991601
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_12h,0.0854193375947774
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_24h,-0.05076337539907543
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_72h,-0.14183648920644912
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__return_168h,-0.01973758706957006
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volatility_ratio_24_168,0.2772674586242743
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__natr_ratio_168,-0.3199519686487091
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__up_fraction_24,0.08403774274579945
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__volume_price_interaction,-0.05145990617440044
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__range_expansion_24,-0.1923390460564731
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,numeric__signal_density_168,0.08471134923207001
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,category__pair_BTC/USDT,0.00031081489631976393
2,2021,profitable_after_fees,E_all_excluding_regime,logistic,category__pair_ETH/USDT,-0.002284087818162852
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema20_distance,0.030580282041636476
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema50_distance,0.08732104906453017
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema_gap,0.13874448506088644
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema20_slope_6,-0.00986568436313234
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__ema50_slope_6,0.07838631900549105
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__trend_efficiency_20,0.03240425118065733
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__range_ratio,-0.05828025546768697
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__body_to_range,-0.0012310578956080365
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__close_location,0.14062011637395835
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__natr14,-0.08263458111353073
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_std_24,-0.13848021382098838
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_std_168,0.03670267849378581
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volatility_percentile_720,0.16171290359125817
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__rsi14,0.10997086483735523
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__macd_ratio,-0.034953622337833376
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__macd_signal_ratio,-0.11106630028154359
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__relative_volume_24,0.11489874630216738
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volume_zscore_24,-0.11012220953171818
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volume_trend_24_168,0.13751270909254065
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__regime_duration,0.38562172891113766
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__regime_transition,0.09425222572795552
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_high_24,-0.2528863724754666
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_low_24,0.11278652448438765
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_high_168,0.2749946795003443
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__distance_low_168,0.06095290706716431
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__candles_since_prior_signal,0.09341280879784845
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__source_synthetic,0.0
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_1h,-0.21387181858922846
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_3h,-0.04031067211280664
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_6h,0.017872352437472473
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_12h,0.14522287971376083
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_24h,-0.03818788828662981
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_72h,-0.1089023777353156
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__return_168h,-0.034144666209506035
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volatility_ratio_24_168,0.28005921059355415
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__natr_ratio_168,-0.24838861518853714
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__up_fraction_24,0.06584380690030571
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__volume_price_interaction,-0.04182230630235277
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__range_expansion_24,-0.20325320273712136
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,numeric__signal_density_168,0.07945339885594235
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__pair_BTC/USDT,-0.03813014490685265
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__pair_ETH/USDT,0.038624030565123986
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_HIGH_VOLATILITY,-0.26385403701695875
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_LOW_VOLATILITY,0.03838354739053878
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_RANGE,0.014054087215615284
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_TREND_DOWN,0.04123246019661996
2,2021,profitable_after_fees,F_all_excluding_calendar,logistic,category__regime_TREND_UP,0.17067782787245614
3,2022,profitable_after_fees,A_all,logistic,numeric__ema20_distance,0.16128014212963562
3,2022,profitable_after_fees,A_all,logistic,numeric__ema50_distance,0.19582484656700336
3,2022,profitable_after_fees,A_all,logistic,numeric__ema_gap,0.21735715425919294
3,2022,profitable_after_fees,A_all,logistic,numeric__ema20_slope_6,-0.23351281774495555
3,2022,profitable_after_fees,A_all,logistic,numeric__ema50_slope_6,-0.10996919486741491
3,2022,profitable_after_fees,A_all,logistic,numeric__trend_efficiency_20,0.011510546312542428
3,2022,profitable_after_fees,A_all,logistic,numeric__range_ratio,0.19732949159676189
3,2022,profitable_after_fees,A_all,logistic,numeric__body_to_range,-0.040798550074065916
3,2022,profitable_after_fees,A_all,logistic,numeric__close_location,0.13548578785408438
3,2022,profitable_after_fees,A_all,logistic,numeric__natr14,-0.11625271308936475
3,2022,profitable_after_fees,A_all,logistic,numeric__return_std_24,-0.1799454006414926
3,2022,profitable_after_fees,A_all,logistic,numeric__return_std_168,0.2152690750190941
3,2022,profitable_after_fees,A_all,logistic,numeric__volatility_percentile_720,0.06539163783976701
3,2022,profitable_after_fees,A_all,logistic,numeric__rsi14,0.009076870368506544
3,2022,profitable_after_fees,A_all,logistic,numeric__macd_ratio,0.06218045947535575
3,2022,profitable_after_fees,A_all,logistic,numeric__macd_signal_ratio,0.10317867384357685
3,2022,profitable_after_fees,A_all,logistic,numeric__relative_volume_24,0.05627530465760472
3,2022,profitable_after_fees,A_all,logistic,numeric__volume_zscore_24,-0.06542924641349501
3,2022,profitable_after_fees,A_all,logistic,numeric__volume_trend_24_168,0.05581532662949121
3,2022,profitable_after_fees,A_all,logistic,numeric__regime_duration,0.10679988582999077
3,2022,profitable_after_fees,A_all,logistic,numeric__regime_transition,0.019571959860209497
3,2022,profitable_after_fees,A_all,logistic,numeric__hour_of_day,0.1026878763135675
3,2022,profitable_after_fees,A_all,logistic,numeric__day_of_week,-0.026459479976745783
3,2022,profitable_after_fees,A_all,logistic,numeric__distance_high_24,-0.1798675337287784
3,2022,profitable_after_fees,A_all,logistic,numeric__distance_low_24,0.018461426667941268
3,2022,profitable_after_fees,A_all,logistic,numeric__distance_high_168,0.20749425478120642
3,2022,profitable_after_fees,A_all,logistic,numeric__distance_low_168,-0.00803328121409045
3,2022,profitable_after_fees,A_all,logistic,numeric__candles_since_prior_signal,0.08169897277016425
3,2022,profitable_after_fees,A_all,logistic,numeric__source_synthetic,0.0
3,2022,profitable_after_fees,A_all,logistic,numeric__return_1h,-0.08764829371835388
3,2022,profitable_after_fees,A_all,logistic,numeric__return_3h,-0.0912921755375699
3,2022,profitable_after_fees,A_all,logistic,numeric__return_6h,0.16085472700362394
3,2022,profitable_after_fees,A_all,logistic,numeric__return_12h,0.16266933183570056
3,2022,profitable_after_fees,A_all,logistic,numeric__return_24h,0.0022067870252092453
3,2022,profitable_after_fees,A_all,logistic,numeric__return_72h,-0.19153679024256903
3,2022,profitable_after_fees,A_all,logistic,numeric__return_168h,-0.0014053083635351413
3,2022,profitable_after_fees,A_all,logistic,numeric__volatility_ratio_24_168,0.26306744368491103
3,2022,profitable_after_fees,A_all,logistic,numeric__natr_ratio_168,-0.17982057162775755
3,2022,profitable_after_fees,A_all,logistic,numeric__up_fraction_24,-0.003440307349229306
3,2022,profitable_after_fees,A_all,logistic,numeric__volume_price_interaction,-0.1020136393082847
3,2022,profitable_after_fees,A_all,logistic,numeric__range_expansion_24,-0.21951404330206317
3,2022,profitable_after_fees,A_all,logistic,numeric__signal_density_168,0.06549238016141828
3,2022,profitable_after_fees,A_all,logistic,category__pair_BTC/USDT,0.033495880449381746
3,2022,profitable_after_fees,A_all,logistic,category__pair_ETH/USDT,-0.0335478411104867
3,2022,profitable_after_fees,A_all,logistic,category__regime_HIGH_VOLATILITY,-0.2552399161119668
3,2022,profitable_after_fees,A_all,logistic,category__regime_LOW_VOLATILITY,0.05528556681368631
3,2022,profitable_after_fees,A_all,logistic,category__regime_RANGE,0.15215029035290653
3,2022,profitable_after_fees,A_all,logistic,category__regime_TREND_DOWN,0.02150918613358078
3,2022,profitable_after_fees,A_all,logistic,category__regime_TREND_UP,0.026242912150688556
3,2022,profitable_after_fees,B_reduced,logistic,numeric__ema20_distance,0.10869575532318027
3,2022,profitable_after_fees,B_reduced,logistic,numeric__ema50_distance,0.16379590147866427
3,2022,profitable_after_fees,B_reduced,logistic,numeric__ema20_slope_6,-0.11991303612133605
3,2022,profitable_after_fees,B_reduced,logistic,numeric__ema50_slope_6,-0.016666112524167026
3,2022,profitable_after_fees,B_reduced,logistic,numeric__trend_efficiency_20,0.019120911857093102
3,2022,profitable_after_fees,B_reduced,logistic,numeric__range_ratio,0.23387265701810322
3,2022,profitable_after_fees,B_reduced,logistic,numeric__body_to_range,-0.0495894273381478
3,2022,profitable_after_fees,B_reduced,logistic,numeric__close_location,0.12831386834200145
3,2022,profitable_after_fees,B_reduced,logistic,numeric__natr14,-0.06727970055482652
3,2022,profitable_after_fees,B_reduced,logistic,numeric__return_std_24,-0.13995803906335577
3,2022,profitable_after_fees,B_reduced,logistic,numeric__return_std_168,0.23485748900128586
3,2022,profitable_after_fees,B_reduced,logistic,numeric__volatility_percentile_720,0.06343739265231273
3,2022,profitable_after_fees,B_reduced,logistic,numeric__rsi14,-0.027209515556221073
3,2022,profitable_after_fees,B_reduced,logistic,numeric__macd_ratio,0.17642441848896284
3,2022,profitable_after_fees,B_reduced,logistic,numeric__relative_volume_24,0.05621582955953983
3,2022,profitable_after_fees,B_reduced,logistic,numeric__volume_zscore_24,-0.07621856827699967
3,2022,profitable_after_fees,B_reduced,logistic,numeric__volume_trend_24_168,0.05673041942713439
3,2022,profitable_after_fees,B_reduced,logistic,numeric__regime_duration,0.11193639480389389
3,2022,profitable_after_fees,B_reduced,logistic,numeric__regime_transition,0.010983664177680251
3,2022,profitable_after_fees,B_reduced,logistic,numeric__hour_of_day,0.11442407461018785
3,2022,profitable_after_fees,B_reduced,logistic,numeric__day_of_week,-0.033713380582972095
3,2022,profitable_after_fees,B_reduced,logistic,numeric__distance_high_168,0.21940502970641151
3,2022,profitable_after_fees,B_reduced,logistic,numeric__distance_low_168,-0.02733521205481297
3,2022,profitable_after_fees,B_reduced,logistic,numeric__candles_since_prior_signal,0.07600854507205031
3,2022,profitable_after_fees,B_reduced,logistic,numeric__return_1h,-0.11266490446690527
3,2022,profitable_after_fees,B_reduced,logistic,numeric__return_6h,0.07986551771664392
3,2022,profitable_after_fees,B_reduced,logistic,numeric__return_24h,-0.002614605164452758
3,2022,profitable_after_fees,B_reduced,logistic,numeric__return_168h,0.015182242529240568
3,2022,profitable_after_fees,B_reduced,logistic,numeric__volatility_ratio_24_168,0.28110532167724017
3,2022,profitable_after_fees,B_reduced,logistic,numeric__natr_ratio_168,-0.16769822768022127
3,2022,profitable_after_fees,B_reduced,logistic,numeric__up_fraction_24,-0.007318507558602872
3,2022,profitable_after_fees,B_reduced,logistic,numeric__volume_price_interaction,-0.09836957022002636
3,2022,profitable_after_fees,B_reduced,logistic,numeric__range_expansion_24,-0.21032683626613363
3,2022,profitable_after_fees,B_reduced,logistic,numeric__signal_density_168,0.0746585751784728
3,2022,profitable_after_fees,B_reduced,logistic,category__pair_BTC/USDT,0.029049344645842294
3,2022,profitable_after_fees,B_reduced,logistic,category__pair_ETH/USDT,-0.029023159290319196
3,2022,profitable_after_fees,B_reduced,logistic,category__regime_HIGH_VOLATILITY,-0.26433437330862636
3,2022,profitable_after_fees,B_reduced,logistic,category__regime_LOW_VOLATILITY,0.05437370063250545
3,2022,profitable_after_fees,B_reduced,logistic,category__regime_RANGE,0.15310489958774282
3,2022,profitable_after_fees,B_reduced,logistic,category__regime_TREND_DOWN,0.017427748139435685
3,2022,profitable_after_fees,B_reduced,logistic,category__regime_TREND_UP,0.03945421030446577
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__ema20_distance,0.16443011905286045
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__ema50_distance,0.22608355297260402
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__ema_gap,0.3043065429214071
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__ema20_slope_6,-0.19506389525874643
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__ema50_slope_6,-0.048351933375864416
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__trend_efficiency_20,0.012093622174010542
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__range_ratio,-0.00903076739602486
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__body_to_range,-0.0655298820802105
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__close_location,0.1771541588168346
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__distance_high_24,-0.19673261623296603
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__distance_low_24,0.10253882022364248
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__distance_high_168,0.18029167859450212
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__distance_low_168,0.00929393430208942
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_1h,-0.17222063596688977
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_3h,-0.13218831167172332
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_6h,0.10655232152140108
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_12h,0.17432303041299832
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_24h,0.03201494104035713
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_72h,-0.23937225578682242
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__return_168h,-0.02379340454211818
3,2022,profitable_after_fees,C_price_trend,logistic,numeric__up_fraction_24,-0.00709949571770957
3,2022,profitable_after_fees,C_price_trend,logistic,category__pair_BTC/USDT,0.030671634309601983
3,2022,profitable_after_fees,C_price_trend,logistic,category__pair_ETH/USDT,-0.031723319276734774
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema20_distance,0.1652131475879686
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema50_distance,0.21232327773842577
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema_gap,0.26130358877791104
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema20_slope_6,-0.19559721376987824
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__ema50_slope_6,-0.06812153100542503
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__trend_efficiency_20,0.020821158816753626
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__range_ratio,0.2062015758235582
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__body_to_range,-0.04927866878655261
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__close_location,0.14744417145642075
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_high_24,-0.17511094363852903
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_low_24,0.04874006346497394
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_high_168,0.24202929176273774
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__distance_low_168,-0.02889494040262368
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_1h,-0.15292746727736659
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_3h,-0.1383473448843912
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_6h,0.10997027114692398
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_12h,0.17849002724623408
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_24h,0.03276752143945818
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_72h,-0.22228389219853853
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_168h,-0.008510782005956492
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__up_fraction_24,0.010032166936760142
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__natr14,-0.10838873009410156
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_std_24,-0.195966904825027
3,2022,profitable_after_fees,D_price_trend_volatility,logistic,numeric__return_std_168,0.22621463393335037
